UserID,Gender,Age,FavoriteMusicType,WeeklyListeningHours,PaidSubscription,ListeningPlatform,Country,SubscriptionType,GenrePreferenceLevel,DeviceType,ListeningTimeOfDay,NumberOfPlaylists
1201,Female,37,Chill,19,No,Apple Music,China,Premium,High,Tablet,Afternoon,45
1202,Female,32,Rock,29,No,NetEase Cloud,Korea,Premium,High,Smart Speaker,Morning,42
1203,Female,31,Rock,15,Yes,Apple Music,UK,Family,Low,PC,Night,63
1204,Male,27,J-Pop,28,Yes,Spotify,USA,Premium,Medium,Tablet,Evening,51
1205,Female,19,EDM,13,No,QQ Music,China,Premium,Low,Smart Speaker,Evening,58
1206,Female,45,Chill,15,No,Spotify,UK,Family,Low,Mobile,Morning,49
1207,Male,40,Chill,15,Yes,QQ Music,Brazil,Student,High,PC,Night,58
1208,Male,18,K-Pop,14,Yes,YouTube Music,Brazil,Student,Low,Tablet,Afternoon,36
1209,Male,18,J-Pop,24,Yes,QQ Music,India,Family,High,PC,Morning,55
1210,Female,44,Traditional,14,No,Spotify,Brazil,Premium,High,Mobile,Afternoon,10
1211,Female,18,K-Pop,25,No,NetEase Cloud,France,Free,Medium,PC,Morning,42
1212,Female,18,K-Pop,29,Yes,Apple Music,China,Free,High,Smart Speaker,Evening,82
1213,Male,33,Pop,21,No,Apple Music,Australia,Premium,Low,Smart Speaker,Evening,58
1214,Female,45,Oldies,9,Yes,Spotify,China,Family,High,Mobile,Night,38
1215,Male,34,Chill,22,Yes,Apple Music,Brazil,Premium,Low,Tablet,Night,38
1216,Female,32,Pop,21,No,NetEase Cloud,UK,Premium,Low,PC,Morning,12
1217,Female,33,Rock,12,Yes,Apple Music,Germany,Family,Low,PC,Morning,65
1218,Female,31,Chill,24,Yes,YouTube Music,Korea,Family,High,Mobile,Afternoon,55
1219,Female,38,Jazz,17,Yes,QQ Music,Korea,Free,Medium,Tablet,Evening,36
1220,Female,18,J-Pop,22,No,YouTube Music,Australia,Free,Medium,Mobile,Evening,29
1221,Male,43,Traditional,7,Yes,QQ Music,India,Premium,Low,PC,Morning,8
1222,Female,34,Pop,27,No,YouTube Music,Brazil,Family,High,Mobile,Afternoon,44
1223,Female,21,K-Pop,21,Yes,Apple Music,Korea,Student,High,Mobile,Evening,66
1224,Male,37,Traditional,15,No,Apple Music,France,Premium,Low,Tablet,Morning,17
1225,Female,18,K-Pop,23,Yes,NetEase Cloud,Brazil,Student,Medium,Smart Speaker,Morning,43
1226,Male,37,Jazz,12,No,YouTube Music,France,Premium,Low,PC,Night,37
1227,Female,27,K-Pop,17,No,QQ Music,UK,Family,High,Mobile,Afternoon,52
1228,Male,24,J-Pop,19,Yes,QQ Music,Australia,Free,High,Tablet,Night,58
1229,Male,45,Traditional,16,Yes,Apple Music,China,Premium,High,Smart Speaker,Morning,13
1230,Male,18,K-Pop,20,Yes,Apple Music,Germany,Family,Low,PC,Evening,35
1231,Female,43,Oldies,7,No,Apple Music,Brazil,Free,High,Tablet,Evening,52
1232,Male,32,Pop,20,Yes,YouTube Music,Germany,Free,Medium,Tablet,Evening,64
1233,Female,18,Pop,30,No,QQ Music,Brazil,Family,High,Tablet,Afternoon,32
1234,Female,24,Rock,6,Yes,YouTube Music,Germany,Family,Low,PC,Afternoon,49
1235,Male,26,Jazz,15,Yes,QQ Music,USA,Family,Low,PC,Morning,21
1236,Male,18,K-Pop,17,No,QQ Music,Germany,Student,Low,Tablet,Evening,59
1237,Female,31,Oldies,9,No,NetEase Cloud,India,Student,Medium,PC,Afternoon,32
1238,Male,39,EDM,28,No,Apple Music,USA,Premium,Medium,Smart Speaker,Afternoon,37
1239,Male,39,Traditional,12,No,YouTube Music,Japan,Premium,Low,Smart Speaker,Evening,16
1240,Female,29,Pop,21,No,YouTube Music,India,Family,High,Tablet,Night,64
1241,Male,37,Oldies,19,Yes,Apple Music,France,Premium,Low,Smart Speaker,Afternoon,23
1242,Male,22,Chill,30,Yes,YouTube Music,China,Premium,Medium,Tablet,Morning,2
1243,Male,24,Chill,13,Yes,NetEase Cloud,Korea,Student,Low,Mobile,Morning,80
1244,Male,45,Oldies,20,No,YouTube Music,Korea,Family,Medium,PC,Afternoon,21
1245,Female,45,Chill,19,Yes,QQ Music,Australia,Premium,Low,Tablet,Morning,52
1246,Male,36,Jazz,14,Yes,Apple Music,UK,Family,Low,Tablet,Morning,26
1247,Female,21,Pop,24,No,Apple Music,France,Premium,Medium,Mobile,Afternoon,53
1248,Female,24,Rock,27,No,NetEase Cloud,UK,Student,High,Smart Speaker,Afternoon,0
1249,Female,45,Traditional,14,Yes,YouTube Music,Australia,Family,Medium,Smart Speaker,Evening,31
1250,Male,34,Jazz,16,Yes,QQ Music,Germany,Premium,High,Mobile,Morning,44
1251,Female,45,Oldies,11,Yes,Spotify,India,Free,Low,Smart Speaker,Morning,28
1252,Female,34,EDM,8,Yes,QQ Music,USA,Student,Medium,Tablet,Afternoon,42
1253,Male,33,Rock,24,Yes,QQ Music,Germany,Free,Low,Smart Speaker,Evening,50
1254,Female,22,Rock,12,Yes,YouTube Music,Germany,Family,Low,Smart Speaker,Morning,28
1255,Male,45,Chill,13,No,Spotify,China,Student,Medium,Smart Speaker,Morning,36
1256,Male,18,K-Pop,28,No,NetEase Cloud,Germany,Student,Low,Tablet,Afternoon,44
1257,Female,22,Pop,8,No,YouTube Music,France,Premium,Low,Mobile,Evening,9
1258,Male,24,EDM,14,Yes,Apple Music,France,Family,High,Mobile,Morning,100
1259,Female,18,Rock,13,No,Spotify,Japan,Free,High,PC,Morning,40
1260,Male,32,Jazz,9,No,Apple Music,Brazil,Free,Low,Mobile,Morning,15
1261,Female,18,J-Pop,20,No,Spotify,France,Free,High,PC,Night,85
1262,Female,40,Oldies,18,No,Apple Music,Korea,Student,High,Smart Speaker,Night,31
1263,Male,27,J-Pop,5,No,YouTube Music,Korea,Free,Low,Mobile,Night,44
1264,Female,27,K-Pop,18,Yes,Spotify,Australia,Student,Medium,Smart Speaker,Morning,90
1265,Female,33,Rock,15,No,NetEase Cloud,France,Free,Medium,Smart Speaker,Night,29
1266,Male,18,Rock,14,No,YouTube Music,USA,Premium,Low,Smart Speaker,Night,15
1267,Male,23,K-Pop,12,Yes,Spotify,UK,Family,Medium,Tablet,Evening,67
1268,Male,27,EDM,11,Yes,Apple Music,Germany,Family,Low,PC,Afternoon,98
1269,Female,39,Jazz,18,Yes,QQ Music,Korea,Premium,High,PC,Morning,18
1270,Male,25,J-Pop,28,No,Spotify,China,Premium,Medium,Tablet,Evening,48
1271,Female,45,Chill,17,No,YouTube Music,China,Student,High,Smart Speaker,Morning,55
1272,Male,42,Oldies,15,No,Apple Music,Japan,Family,High,Tablet,Afternoon,4
1273,Female,35,Chill,12,Yes,YouTube Music,India,Free,Low,Mobile,Night,19
1274,Male,35,Rock,16,Yes,Apple Music,USA,Premium,Medium,PC,Afternoon,19
1275,Female,21,EDM,14,No,YouTube Music,UK,Premium,Low,Smart Speaker,Afternoon,95
1276,Male,20,Rock,21,Yes,Spotify,France,Student,Low,Smart Speaker,Morning,67
1277,Male,19,Pop,23,Yes,Spotify,USA,Student,Medium,Smart Speaker,Afternoon,22
1278,Male,45,Traditional,15,No,Spotify,China,Family,High,Smart Speaker,Evening,18
1279,Male,18,Pop,19,No,Apple Music,France,Free,Low,Tablet,Evening,37
1280,Male,35,EDM,15,No,NetEase Cloud,UK,Premium,High,PC,Morning,63
1281,Male,34,Jazz,14,Yes,YouTube Music,France,Premium,High,PC,Afternoon,28
1282,Female,30,Chill,22,Yes,NetEase Cloud,China,Student,Low,Mobile,Morning,45
1283,Male,26,EDM,5,No,NetEase Cloud,Germany,Free,Low,PC,Morning,67
1284,Male,18,Rock,21,Yes,NetEase Cloud,Germany,Premium,Medium,Mobile,Morning,69
1285,Male,18,J-Pop,20,Yes,QQ Music,France,Family,High,Smart Speaker,Morning,39
1286,Male,31,EDM,25,Yes,YouTube Music,Brazil,Student,High,PC,Evening,100
1287,Female,27,Rock,19,Yes,QQ Music,India,Student,Low,PC,Morning,41
1288,Male,26,J-Pop,11,Yes,YouTube Music,Australia,Family,High,PC,Morning,51
1289,Female,24,Rock,22,Yes,QQ Music,UK,Student,Medium,Mobile,Morning,36
1290,Female,18,Rock,18,Yes,YouTube Music,Korea,Student,High,Mobile,Night,18
1291,Male,18,K-Pop,28,Yes,Spotify,UK,Free,High,PC,Night,66
1292,Female,26,Pop,29,Yes,NetEase Cloud,Australia,Family,Medium,Tablet,Night,30
1293,Female,23,Jazz,14,No,Apple Music,UK,Premium,High,Tablet,Afternoon,24
1294,Male,23,Chill,16,Yes,NetEase Cloud,India,Student,High,Tablet,Night,23
1295,Male,27,Oldies,10,Yes,YouTube Music,France,Family,Medium,Smart Speaker,Evening,11
1296,Female,24,Pop,15,Yes,Apple Music,USA,Free,Low,Tablet,Morning,69
1297,Female,34,Pop,24,Yes,NetEase Cloud,USA,Family,Low,Smart Speaker,Morning,10
1298,Female,34,Rock,27,Yes,YouTube Music,China,Premium,Low,Tablet,Night,40
1299,Female,45,Jazz,12,Yes,NetEase Cloud,USA,Premium,Low,Smart Speaker,Evening,2
1300,Female,24,Chill,27,Yes,YouTube Music,USA,Student,Low,PC,Afternoon,8
1301,Male,24,Rock,18,Yes,QQ Music,UK,Family,High,Smart Speaker,Afternoon,29
1302,Male,39,Traditional,12,Yes,QQ Music,India,Student,High,Tablet,Afternoon,14
1303,Male,18,Rock,19,Yes,Spotify,France,Free,Medium,Tablet,Morning,61
1304,Female,29,EDM,18,Yes,Apple Music,UK,Free,High,PC,Morning,28
1305,Female,29,Chill,26,Yes,QQ Music,Australia,Student,High,Tablet,Morning,46
1306,Female,44,Oldies,17,No,YouTube Music,Korea,Family,Medium,Mobile,Night,30
1307,Female,33,Chill,20,Yes,NetEase Cloud,Germany,Free,Medium,Tablet,Morning,25
1308,Male,30,Oldies,16,No,Spotify,Korea,Premium,High,Tablet,Evening,39
1309,Male,18,J-Pop,26,No,NetEase Cloud,Australia,Student,Medium,PC,Afternoon,80
1310,Female,39,Oldies,8,Yes,NetEase Cloud,France,Free,Low,Smart Speaker,Night,26
1311,Male,21,Rock,14,No,Apple Music,Japan,Family,Medium,Mobile,Night,48
1312,Male,28,Oldies,5,No,NetEase Cloud,Brazil,Premium,High,PC,Afternoon,25
1313,Female,23,EDM,27,Yes,Apple Music,Brazil,Student,Low,Smart Speaker,Afternoon,100
1314,Female,40,Oldies,15,Yes,YouTube Music,Japan,Premium,Low,Mobile,Evening,13
1315,Female,24,K-Pop,19,Yes,NetEase Cloud,France,Student,High,PC,Evening,56
1316,Male,34,Jazz,20,Yes,NetEase Cloud,China,Student,Low,PC,Afternoon,10
1317,Male,18,EDM,23,Yes,NetEase Cloud,UK,Family,Medium,Mobile,Afternoon,71
1318,Female,33,Chill,24,No,YouTube Music,India,Free,Medium,Mobile,Afternoon,42
1319,Male,21,Rock,5,Yes,QQ Music,USA,Free,High,Mobile,Evening,35
1320,Female,31,Rock,15,No,QQ Music,Japan,Student,Low,Mobile,Afternoon,40
1321,Male,25,Pop,12,Yes,YouTube Music,Korea,Premium,High,Tablet,Night,58
1322,Male,34,Pop,18,No,Spotify,USA,Premium,Medium,Tablet,Afternoon,20
1323,Male,39,Oldies,5,No,Spotify,Australia,Family,High,Smart Speaker,Evening,29
1324,Female,26,Pop,30,Yes,Apple Music,Germany,Free,High,Tablet,Evening,40
1325,Female,44,Traditional,8,No,YouTube Music,UK,Premium,Low,Smart Speaker,Evening,16
1326,Female,18,J-Pop,20,Yes,Spotify,UK,Free,High,Mobile,Evening,44
1327,Male,25,Pop,15,Yes,Apple Music,Brazil,Family,Medium,Smart Speaker,Morning,46
1328,Female,37,Oldies,11,No,NetEase Cloud,Germany,Student,Medium,Tablet,Afternoon,25
1329,Male,35,Jazz,18,Yes,NetEase Cloud,China,Premium,Low,Tablet,Afternoon,28
1330,Male,21,EDM,23,Yes,Spotify,China,Family,Low,Tablet,Evening,42
1331,Female,21,EDM,30,Yes,Apple Music,Australia,Free,Low,Tablet,Afternoon,37
1332,Male,29,Chill,14,No,Apple Music,Australia,Free,High,Mobile,Night,30
1333,Male,20,Pop,21,Yes,QQ Music,UK,Student,Medium,PC,Morning,7
1334,Male,45,Traditional,14,No,Spotify,Japan,Student,Low,Mobile,Afternoon,7
1335,Male,28,Traditional,8,No,QQ Music,Brazil,Premium,High,PC,Night,17
1336,Male,45,Jazz,17,Yes,YouTube Music,USA,Premium,Medium,Mobile,Evening,2
1337,Female,18,Pop,19,Yes,Apple Music,UK,Family,Medium,Mobile,Morning,50
1338,Female,18,Chill,16,No,QQ Music,Germany,Premium,Low,Tablet,Evening,22
1339,Female,18,Rock,19,No,Apple Music,Japan,Student,Medium,Tablet,Evening,55
1340,Male,30,Rock,21,Yes,YouTube Music,Brazil,Free,High,Mobile,Night,30
1341,Female,28,Pop,22,Yes,QQ Music,Brazil,Student,Low,Tablet,Morning,47
1342,Male,20,EDM,21,No,YouTube Music,Germany,Premium,High,PC,Morning,61
1343,Male,45,Oldies,14,No,Apple Music,India,Free,Medium,Smart Speaker,Afternoon,17
1344,Male,23,Chill,14,No,Apple Music,Japan,Student,High,PC,Evening,74
1345,Male,28,Chill,22,Yes,NetEase Cloud,Japan,Premium,Low,Tablet,Afternoon,28
1346,Female,22,K-Pop,28,No,Apple Music,Brazil,Student,Medium,Tablet,Afternoon,43
1347,Male,18,J-Pop,30,Yes,NetEase Cloud,Australia,Student,High,Mobile,Afternoon,67
1348,Female,24,K-Pop,28,No,YouTube Music,Korea,Student,Medium,Mobile,Evening,64
1349,Female,45,Traditional,12,No,Spotify,Australia,Student,Medium,Mobile,Evening,25
1350,Female,18,Rock,13,Yes,YouTube Music,China,Student,Low,Tablet,Night,15
1351,Female,45,Oldies,5,Yes,NetEase Cloud,Brazil,Student,High,Tablet,Afternoon,20
1352,Male,18,Jazz,10,No,Spotify,Brazil,Student,High,Mobile,Morning,22
1353,Male,27,K-Pop,25,No,NetEase Cloud,UK,Student,Medium,Tablet,Morning,38
1354,Male,42,Chill,17,Yes,Apple Music,USA,Family,Medium,Smart Speaker,Evening,35
1355,Male,18,EDM,17,No,NetEase Cloud,France,Student,Low,PC,Evening,39
1356,Female,40,Oldies,13,Yes,Spotify,Korea,Student,Low,PC,Afternoon,43
1357,Male,44,Traditional,5,No,NetEase Cloud,Brazil,Family,High,Smart Speaker,Night,22
1358,Male,18,K-Pop,16,No,QQ Music,Australia,Free,Medium,PC,Afternoon,38
1359,Male,18,J-Pop,13,Yes,QQ Music,Germany,Family,Medium,Smart Speaker,Night,53
1360,Male,23,Jazz,16,No,YouTube Music,France,Premium,High,Mobile,Night,63
1361,Female,34,Traditional,10,No,YouTube Music,Australia,Free,Low,Smart Speaker,Morning,0
1362,Male,20,Pop,24,Yes,Spotify,USA,Premium,High,Mobile,Evening,60
1363,Male,35,Jazz,19,Yes,NetEase Cloud,UK,Free,Low,PC,Evening,68
1364,Female,45,Jazz,12,Yes,Apple Music,Korea,Student,Medium,Smart Speaker,Afternoon,8
1365,Male,27,Chill,11,No,Spotify,Japan,Free,Low,PC,Night,43
1366,Male,18,Pop,19,Yes,Spotify,France,Student,Low,Smart Speaker,Afternoon,63
1367,Male,30,Chill,11,Yes,Spotify,China,Free,High,PC,Night,56
1368,Male,30,Traditional,10,No,YouTube Music,Germany,Student,Medium,Tablet,Night,19
1369,Female,23,Pop,21,Yes,Spotify,Japan,Family,Medium,PC,Morning,58
1370,Female,22,Pop,17,Yes,NetEase Cloud,France,Family,High,Smart Speaker,Evening,36
1371,Male,38,Traditional,15,Yes,Spotify,India,Family,Medium,PC,Afternoon,13
1372,Male,28,Pop,20,No,Apple Music,Japan,Free,High,Mobile,Afternoon,33
1373,Female,44,Oldies,9,Yes,Spotify,China,Student,High,Mobile,Morning,32
1374,Male,25,EDM,20,No,YouTube Music,Japan,Student,High,Smart Speaker,Night,73
1375,Male,26,Pop,28,Yes,YouTube Music,India,Student,High,Tablet,Night,66
1376,Male,43,Oldies,7,Yes,Apple Music,Australia,Family,Medium,PC,Night,54
1377,Female,18,K-Pop,29,Yes,Spotify,Korea,Family,Medium,Mobile,Night,63
1378,Female,18,EDM,24,Yes,Spotify,Japan,Free,High,Tablet,Evening,58
1379,Female,28,J-Pop,17,No,Spotify,France,Family,Medium,Tablet,Morning,45
1380,Female,18,Jazz,23,No,YouTube Music,France,Free,Medium,Tablet,Morning,13
1381,Female,25,Pop,19,No,Spotify,Korea,Family,High,Mobile,Morning,42
1382,Female,25,K-Pop,30,Yes,YouTube Music,India,Free,Low,PC,Morning,60
1383,Male,45,Traditional,13,Yes,YouTube Music,India,Free,Low,Smart Speaker,Night,30
1384,Male,19,Pop,27,Yes,NetEase Cloud,USA,Free,Low,PC,Morning,69
1385,Female,43,Jazz,11,No,QQ Music,France,Family,High,PC,Night,27
1386,Female,23,J-Pop,13,No,YouTube Music,Brazil,Free,Medium,Tablet,Afternoon,78
1387,Male,31,Chill,18,No,QQ Music,Brazil,Free,High,Mobile,Morning,24
1388,Female,18,Pop,15,No,NetEase Cloud,Australia,Premium,Low,Mobile,Night,49
1389,Female,45,Traditional,12,Yes,QQ Music,China,Premium,Medium,PC,Evening,23
1390,Female,19,K-Pop,26,No,QQ Music,USA,Free,Low,Tablet,Morning,84
1391,Male,27,Pop,25,No,Apple Music,Brazil,Free,Low,PC,Morning,51
1392,Female,18,Rock,11,Yes,Apple Music,France,Family,High,PC,Evening,49
1393,Male,22,Pop,23,No,QQ Music,France,Student,High,Tablet,Night,81
1394,Male,28,EDM,30,No,YouTube Music,China,Family,High,Smart Speaker,Afternoon,62
1395,Male,18,J-Pop,21,Yes,Spotify,USA,Free,Medium,Smart Speaker,Evening,35
1396,Male,45,Oldies,16,Yes,Spotify,USA,Family,Medium,PC,Afternoon,31
1397,Male,27,K-Pop,8,Yes,NetEase Cloud,Japan,Family,Low,Smart Speaker,Night,66
1398,Male,18,Pop,19,No,YouTube Music,Japan,Free,High,Smart Speaker,Afternoon,38
1399,Female,40,Jazz,16,No,QQ Music,Japan,Family,Medium,Tablet,Afternoon,50
1400,Female,25,Chill,21,Yes,Apple Music,Korea,Student,High,Mobile,Evening,37
1401,Male,18,Pop,13,No,Spotify,Korea,Premium,Medium,Tablet,Morning,41
1402,Female,30,Pop,23,Yes,QQ Music,India,Student,Low,Smart Speaker,Morning,19
1403,Female,24,Rock,30,Yes,Spotify,Japan,Family,Low,Mobile,Evening,42
1404,Female,28,Chill,19,Yes,Apple Music,Japan,Family,Low,PC,Night,48
1405,Female,27,Chill,20,Yes,Apple Music,India,Student,Low,PC,Evening,29
1406,Female,28,EDM,26,Yes,YouTube Music,Korea,Free,Low,PC,Afternoon,72
1407,Female,34,Oldies,8,No,QQ Music,Germany,Family,Low,Smart Speaker,Morning,36
1408,Female,39,Oldies,14,No,QQ Music,Australia,Student,High,Tablet,Morning,21
1409,Male,42,Jazz,11,Yes,NetEase Cloud,UK,Premium,High,Tablet,Evening,27
1410,Female,45,Oldies,18,Yes,NetEase Cloud,Australia,Free,Medium,Smart Speaker,Morning,18
1411,Female,36,Pop,22,Yes,Apple Music,Japan,Premium,High,Mobile,Night,22
1412,Male,27,Rock,15,Yes,YouTube Music,Brazil,Family,Low,PC,Evening,48
1413,Male,21,J-Pop,22,Yes,QQ Music,UK,Student,Low,Tablet,Morning,33
1414,Male,30,Rock,11,No,YouTube Music,Brazil,Free,High,PC,Night,17
1415,Female,26,EDM,30,Yes,Apple Music,Germany,Free,Low,PC,Morning,51
1416,Male,45,Traditional,16,Yes,Apple Music,India,Free,Medium,Smart Speaker,Evening,28
1417,Male,23,Rock,11,Yes,NetEase Cloud,USA,Premium,High,PC,Evening,0
1418,Male,23,Rock,25,No,NetEase Cloud,France,Free,High,Smart Speaker,Night,17
1419,Male,24,K-Pop,16,Yes,QQ Music,Australia,Student,Medium,PC,Afternoon,57
1420,Female,45,Traditional,9,Yes,YouTube Music,Korea,Family,High,Mobile,Evening,21
1421,Female,19,J-Pop,26,Yes,Apple Music,Australia,Student,High,Mobile,Night,54
1422,Female,24,EDM,30,Yes,NetEase Cloud,France,Free,High,Tablet,Night,76
1423,Male,20,Rock,17,No,YouTube Music,India,Free,Medium,Smart Speaker,Night,38
1424,Female,23,Pop,30,Yes,Apple Music,Australia,Student,High,Tablet,Evening,53
1425,Female,29,Traditional,9,No,YouTube Music,China,Family,Low,Tablet,Afternoon,0
1426,Female,40,Traditional,5,Yes,Spotify,UK,Student,Medium,Mobile,Afternoon,11
1427,Female,18,Rock,20,Yes,Spotify,Germany,Free,Medium,PC,Afternoon,40
1428,Female,43,Traditional,11,No,NetEase Cloud,Korea,Free,Low,Mobile,Afternoon,6
1429,Female,39,Jazz,24,No,Spotify,Australia,Premium,Low,Tablet,Morning,36
1430,Female,37,Oldies,5,Yes,Apple Music,Germany,Family,Low,Mobile,Afternoon,14
1431,Male,23,K-Pop,30,Yes,NetEase Cloud,China,Family,Low,PC,Morning,60
1432,Male,28,EDM,30,Yes,YouTube Music,Brazil,Free,High,Smart Speaker,Morning,72
1433,Female,20,EDM,26,No,QQ Music,Germany,Premium,Medium,PC,Night,38
1434,Female,32,Chill,18,No,Spotify,Australia,Premium,Low,PC,Morning,65
1435,Male,18,Pop,23,Yes,Spotify,Korea,Premium,High,Smart Speaker,Afternoon,77
1436,Female,29,Rock,22,Yes,NetEase Cloud,UK,Premium,High,Smart Speaker,Night,51
1437,Female,28,J-Pop,15,Yes,Apple Music,Brazil,Student,High,PC,Afternoon,25
1438,Female,31,Chill,5,No,Spotify,USA,Premium,Medium,Mobile,Morning,57
1439,Male,31,Pop,16,Yes,YouTube Music,Korea,Family,High,PC,Morning,36
1440,Male,31,Chill,17,Yes,Apple Music,France,Student,Low,Smart Speaker,Evening,37
1441,Male,45,Traditional,11,No,Spotify,USA,Free,Low,PC,Evening,29
1442,Female,27,Rock,14,Yes,Spotify,Germany,Family,Low,Smart Speaker,Afternoon,66
1443,Male,18,Chill,16,Yes,YouTube Music,India,Student,Low,Smart Speaker,Evening,52
1444,Female,18,K-Pop,25,Yes,Spotify,USA,Family,High,PC,Night,65
1445,Male,33,Oldies,12,Yes,Apple Music,Korea,Student,Medium,Smart Speaker,Evening,23
1446,Male,19,Pop,30,Yes,QQ Music,Australia,Family,Low,Smart Speaker,Afternoon,28
1447,Male,42,Chill,14,No,QQ Music,Australia,Premium,Medium,Tablet,Night,15
1448,Male,40,Oldies,16,Yes,Spotify,UK,Premium,Low,Tablet,Afternoon,36
1449,Male,45,Traditional,23,Yes,NetEase Cloud,Australia,Family,Medium,Mobile,Night,22
1450,Female,25,Chill,19,Yes,Apple Music,Brazil,Family,Low,PC,Morning,30
1451,Female,29,EDM,14,Yes,QQ Music,UK,Free,Low,Tablet,Evening,100
1452,Female,41,Jazz,6,Yes,NetEase Cloud,UK,Premium,Low,Tablet,Morning,19
1453,Female,45,Oldies,18,Yes,QQ Music,Australia,Free,High,Tablet,Evening,9
1454,Female,40,Jazz,5,Yes,NetEase Cloud,India,Free,Medium,PC,Night,28
1455,Male,31,Rock,14,No,Spotify,Australia,Premium,Low,Smart Speaker,Morning,9
1456,Male,42,Traditional,9,Yes,NetEase Cloud,Germany,Free,Low,Smart Speaker,Night,26
1457,Female,23,Chill,12,No,Spotify,UK,Premium,Medium,Smart Speaker,Evening,0
1458,Female,33,Chill,16,Yes,NetEase Cloud,Japan,Free,High,Mobile,Morning,13
1459,Female,24,Pop,27,No,NetEase Cloud,China,Student,High,Tablet,Afternoon,40
1460,Female,37,Jazz,16,No,NetEase Cloud,Germany,Free,High,Mobile,Afternoon,11
1461,Male,31,K-Pop,19,No,Apple Music,Australia,Student,Medium,PC,Night,68
1462,Male,41,Jazz,14,Yes,QQ Music,India,Premium,High,Tablet,Night,39
1463,Female,26,Rock,9,Yes,NetEase Cloud,Korea,Family,Low,Smart Speaker,Morning,33
1464,Female,30,Jazz,12,No,Spotify,Brazil,Student,Medium,Mobile,Morning,10
1465,Male,45,Traditional,18,Yes,NetEase Cloud,USA,Family,Medium,PC,Night,29
1466,Male,32,Rock,15,Yes,Apple Music,USA,Family,Low,Smart Speaker,Night,27
1467,Female,37,Traditional,14,No,Apple Music,Korea,Family,Medium,Smart Speaker,Evening,22
1468,Male,20,K-Pop,30,No,Apple Music,USA,Premium,Medium,Tablet,Night,63
1469,Female,34,Oldies,9,No,NetEase Cloud,Germany,Student,Medium,Mobile,Afternoon,33
1470,Male,45,Oldies,15,Yes,NetEase Cloud,Brazil,Free,Medium,Smart Speaker,Night,47
1471,Female,45,Jazz,17,Yes,NetEase Cloud,Japan,Premium,Low,Mobile,Evening,17
1472,Male,18,Chill,14,Yes,QQ Music,Japan,Premium,Low,PC,Evening,48
1473,Female,45,Oldies,15,Yes,NetEase Cloud,Korea,Premium,Low,Tablet,Afternoon,39
1474,Male,19,K-Pop,27,Yes,YouTube Music,UK,Free,Medium,Mobile,Evening,71
1475,Female,18,J-Pop,19,Yes,Apple Music,Japan,Student,Low,Tablet,Night,67
1476,Male,34,Chill,9,No,NetEase Cloud,Germany,Family,High,PC,Morning,0
1477,Male,37,Oldies,12,Yes,QQ Music,UK,Premium,Low,Smart Speaker,Afternoon,14
1478,Female,33,Chill,20,No,Spotify,Brazil,Student,High,Mobile,Night,47
1479,Female,23,Oldies,6,Yes,Apple Music,Australia,Student,Low,Smart Speaker,Morning,21
1480,Female,23,K-Pop,26,Yes,NetEase Cloud,Korea,Premium,Medium,Tablet,Afternoon,64
1481,Male,37,Oldies,11,Yes,NetEase Cloud,Germany,Free,Medium,Mobile,Morning,16
1482,Male,29,Rock,12,No,Spotify,India,Free,Low,Smart Speaker,Afternoon,57
1483,Female,25,EDM,24,Yes,QQ Music,Germany,Premium,Low,Smart Speaker,Morning,43
1484,Female,18,Rock,14,No,YouTube Music,Australia,Student,Medium,Tablet,Afternoon,33
1485,Female,18,J-Pop,20,Yes,Spotify,UK,Free,High,Smart Speaker,Night,66
